date,content
2019-05-30 16:37:13+00:00,"@BillNye @BillNye will you be our keynote speaker for the San Fransisco Aquarium of the Bay in July 17? We need you to speak to Silicon Valley CEO’s about climate change! First class travel and hotel to SF ! PS - you stayed at my house in the Hollywood Hills many years ago, I’m good peeps"
2019-05-29 23:42:49+00:00,We just opened more spots to RSVP on @eventbrite to the @natgeochannel series at the Aero Theatre June 6-9. Find out how these sea turtles are adapting to climate change in the series “Hostile Planet” - Delve beneath the surface of the Earth's oceans! Filmmakers in person! https://t.co/8BJ2CMkZMO
2019-05-29 17:37:12+00:00,The climate for change is now. Sustainable Works &amp; the City of Santa Monica office of Sustainability and Environment along with the #americancinematheque present Paris to Pittsburgh tonight (May 29 at 7pm) a… https://t.co/aOdOWI4scX
2019-05-29 15:16:14+00:00,@RepFredUpton @SenStabenow @SenGaryPeters @RepDanKildee @RepDebDingell @RepLawrence @RepJackBergman @RepAndyLevin @RepSlotkin @RepHaleyStevens you need to be working on climate change. Humans are on the edge of extinction.
2019-05-29 12:58:28+00:00,Yup #ClimateChange is a hoax. Yup https://t.co/oWfhh51eWM
2019-05-29 04:26:01+00:00,"@GregoryTTaylor2 @SenSanders Climate change for the warmer, as is happening, increases the air’s capacity to hold moisture. You 100% can not have tornadoes/severe weather without. Warmer = potential for more available moisture in air = stronger/more frequent/longer living/widespread  storms. See also: floods"
2019-05-28 21:29:09+00:00,The south complaining about the weather rn like they didn’t vote in politicians that don’t care about the environment or believe in climate change
2019-05-26 23:25:29+00:00,"@UNFCCC @UN @antonioguterres The video is positive, &amp; inspires hope, not fear."
2019-05-26 22:33:24+00:00,"More morons &amp; ignorant people make remarks about something they know nothing about, especially climate change. The deniers;  learn to read. Teach yourself facts from lies. https://t.co/HlaXP64LmD"
2019-05-26 21:45:14+00:00,"in conclusion, climate change is gonna be the end of us"
2019-05-26 19:20:01+00:00,"@GOPChairwoman @realDonaldTrump The hell we don't. Address climate change. Infrastrure, Health care for all. A fair tax plan. A real immigration bill. Fix the college loan mess.  Etc, etc, etc."
2019-05-26 01:39:11+00:00,Yesterday I went on a march for awareness of needed global change for our planet. I’d love it if we made it. #FridaysForFuture #climatechange #The1975 https://t.co/K9wmjapHkw
2019-05-25 20:49:21+00:00,"You simply can't mitigate road congestion by adding capacity. Humans have tried for 100 years and it has failed every time. It has created sprawl, pollution, traffic, climate change and public health crises. The only way to solve these problems is to reduce or shift demand."
2019-05-25 20:30:25+00:00,"In our world, all of the worms and bacteria and honeybees and squirrels and coral reefs are taken care of by evolution, except that some of them aren't being very well taken care of because of the human effect of anthropogenic climate change. We haven't been good little programs."
2019-05-25 19:52:10+00:00,Don't forget that LA County has a big air pollution (smog) problem which was the original motivation for requiring catalytic convertors and other pollution controls on cars long before the EPA mandated them for the rest of the country. We *also* want to reduce climate change.
2019-05-25 13:42:25+00:00,"climate change and because the water is not in the ocean, the sea level wouldn't rise as much. We could also look to store it in reservoirs as well... Just a thought...
Sat, May 25, 2019"
2019-05-25 06:16:02+00:00,"@mrhayes1029 @latimes There were no dinosaurs, that's fake news just like there's no climate change."
2019-05-25 05:37:17+00:00,The time is now to #SaveourOceans  Chasing Coral has released new time-lapse footage on @Upworthy that shows coral reefs responding to a 2 degree C rise in ocean temperatures. Please RT to wake up the world! https://t.co/ydxDJqnJBi #ChasingCoral #ClimateChange
2019-05-24 15:27:38+00:00,"@lagoon83 Sorry, that was intended to say ""Meanwhile, at the Climate Change Deniers Conference..."""
2019-05-24 13:04:33+00:00,#climatechange Protest happening all over the world today- @GerberKawasaki we all need to fight https://t.co/OVouxFBtNr
2019-05-24 06:12:08+00:00,Photog: https://t.co/HZ3wyiYu0S📸 #actonclimate #climatechange #climateaction #climatejustice🍊#savetheUSA🌈 #savetheEPA💧#savethebees🐝#savethetrees🌳#itmfa #resist #fight🥊#thepower🔋#artworks💜#goodtimes #happiness #blessed✨#joyful… https://t.co/n8n7jYNcDv
2019-05-24 06:09:00+00:00,Giacometti at the Getty🦕#actonclimate #climatechange #climateaction #climatejustice🍊#savetheUSA🌈 #savetheEPA💧#savethebees🐝#savethetrees🌳#itmfa #resist #fight🥊#thepower🔋#artworks💜#goodtimes #happiness… https://t.co/Q5IYqEE4kP
2019-05-24 06:07:46+00:00,Amazing Architecture🦕at the Getty #actonclimate #climatechange #climateaction #climatejustice🍊#savetheUSA🌈 #savetheEPA💧#savethebees🐝#savethetrees🌳#itmfa #resist #fight🥊#thepower🔋#artworks💜#goodtimes #happiness… https://t.co/QGfBAgxIzs
2019-05-23 20:15:36+00:00,"No question LA County skews left 👈. According @LMUstudyLA, over 70% of Angelinos support #UniversalHealthcare #ImmigrationReform #GunControl #ClimateChange Higher #MinimumWage https://t.co/rL8Po8oK9k"
2019-05-23 18:48:18+00:00,"When republicans destroy our planet through climate change, they will turn to the scientists they've denied and ignored for years to try and save us. Oh the irony..."
2019-05-23 17:36:46+00:00,"@4everNeverTrump Self-made in the sense that he was willing to sell out the planet, lie about climate change, participate in bribing foreign officials, etc. So yes, he made his billion the old-fashioned way."
2019-05-23 17:11:16+00:00,@realDonaldTrump @NWS @USACEHQ Listen to the scientists that warm you about CLIMATE CHANGE
2019-05-23 16:51:25+00:00,⁦@UCLA⁩ Associate Vice Chancellor Mark Gold kicks off our #SLAGCWater research symposium talking about #water self-sufficiency in #LosAngeles county in the face of #climate change. https://t.co/i1x6lhg3Kn
2019-05-23 00:58:37+00:00,All I want for my birthday this year is for everyone to start doing things to prevent climate change.
2019-05-22 23:05:09+00:00,april showers bring may flowers and may showers bring dangerous climate change
2019-05-22 08:14:51+00:00,Trees🦚at the Getty🌑#actonclimate #climatechange #climateaction #climatejustice🍊#savetheUSA🌈 #savetheEPA💧#savethebees🐝#savethetrees🌳#itmfa #resist #fight🥊#thepower🔋#artworks💜#goodtimes #happiness #blessed✨#joyful… https://t.co/0ct56tTGLE
2019-05-22 08:11:27+00:00,Landscaping🦚at the Getty🌑#actonclimate #climatechange #climateaction #climatejustice🍊#savetheUSA🌈 #savetheEPA💧#savethebees🐝#savethetrees🌳#itmfa #resist #fight🥊#thepower🔋#artworks💜#goodtimes #happiness… https://t.co/K02ccUeaJd
2019-05-22 08:09:08+00:00,Florals🌸Museum Day at the Getty🌑#actonclimate #climatechange #climateaction #climatejustice🍊#savetheUSA🌈 #savetheEPA💧#savethebees🐝#savethetrees🌳#itmfa #resist #fight🥊#thepower🔋#artworks💜#goodtimes #happiness… https://t.co/tT4LHhiibQ
2019-05-22 08:04:01+00:00,Museum Day🦕in LA #actonclimate #climatechange #climateaction #climatejustice🍊#savetheUSA🌈 #savetheEPA💧#savethebees🐝#savethetrees🌳#itmfa #resist #fight🥊#thepower🔋#artworks💜#goodtimes #happiness #blessed✨#joyful… https://t.co/yeioyBU3Sk
2019-05-22 08:02:38+00:00,Museum Day🦕in LA #actonclimate #climatechange #climateaction #climatejustice🍊#savetheUSA🌈 #savetheEPA💧#savethebees🐝#savethetrees🌳#itmfa #resist #fight🥊#thepower🔋#artworks💜#goodtimes #happiness #blessed✨#joyful… https://t.co/zogCYBzsDf
2019-05-21 20:37:42+00:00,"Had a meeting st work where we made waffles with all the toppings and I ate more sugar than I do in a week and now can taste colors and see through time and dear Lord, I may have figured out world peace and solved climate change while staring into my coffee mug! #sugarhigh"
2019-05-21 02:58:55+00:00,"@MarcForPA accepts scientific consensus: climate change poses a threat to our future on this planet.

#MarcForPA will restore pollution laws, protect our air &amp; crack down on fossil fuel companies injecting chemicals into rivers &amp; streams.

#PA12 #PAVotes https://t.co/Wk8xIbVOcp"
2019-05-21 02:58:30+00:00,@MutinyCo Crazy. Climate change.
2019-05-20 20:24:43+00:00,Free 📽 screeening on climate change at the historic Downtown Independent Theater hosted by @BREATHELAC. RSVP for May 30. https://t.co/9XVW2WE9F0
2019-05-20 17:43:24+00:00,Methane is a potent #greenhousegas. Could turning it into CO2 fight #climatechange? https://t.co/MPI0y3rh5h @latimes
2019-05-20 17:28:04+00:00,"Ceiling fans are a low expense way to update the interior design of your home! Not only do they change your home’s aesthetic, but they are also an efficient way to control the climate of a room during summer and winter.#HomeDesignTip https://t.co/Tyx2Z4QJtC"
2019-05-20 06:02:58+00:00,"Keev's Chucks vs. Climate Change. See what we did with all that power? We tripped off the power. It's alright, though. I usually just wear jeans, v-necks, and Chucks. And when it gets a bit nippy I throw something… https://t.co/jVUm4tueir"
2019-05-20 04:07:59+00:00,"@realDonaldTrump (Clappy hands) ""Good boy Donny"".  Now how about you work on all of the other problems destroying this country- PFAS in water, safety of our food supply, climate change catastrophe, kids getting killed at school, roads and bridges crumbling and on and on and on."
2019-05-19 23:28:48+00:00,"“Let’s speak truth - #climatechange is REAL!” - @KamalaHarris 

#ForThePeople https://t.co/tKnB479vQk"
2019-05-19 19:30:18+00:00,"@UCLAengineering Professor Gaurav Sant was featured in the #UCLA100 Centennial Launch at Royce @ucla_roycehall ""Taking a stand to address climate change"" @UCLAThinkGrand Prof. Sant's Carbon Upcycling team advanced to the finals of the Carbon @xprize https://t.co/QlJfgflmZY"
2019-05-19 17:36:24+00:00,"BBC have instructed their newreaders to refer to climate disaster, climate crisis etc not to climate change! Because it's a crisis and Trump and his goons are out of a B film as the guys saying ""What flood?""! https://t.co/MpcrK1i0Cf"
2019-05-19 16:57:37+00:00,@Pittsburghfan72 Surely not climate change tho ;)
2019-05-19 16:54:33+00:00,Bill Nye the Science Guy totally loses it when talking about climate change. #Yang2020 #YangGang @Zach_Graumann @AndrewYang @HERU_Energy https://t.co/4v8vhg1bkt
2019-05-19 12:31:15+00:00,It Was Supposed to Be Australia’s Climate Change Election. What Happened? https://t.co/nMCaQtbniu
2019-05-19 05:09:12+00:00,"If you don’t believe in #ClimateChange, just watch #Chernobyl &amp; then talk to me. 

Also, watching this show reminds me that there are &amp; have been too many white men in secret rooms making decisions for the health &amp; safety of others."
2019-05-19 02:21:23+00:00,@rjaviervasquez @Idclair @elder_jodi @DarinColville @CruellasBFF @Cruellaisdevine @BarbaraNavarro @embeessem @KD0314 @jakalpimp @BookerPrint @bec_macdonald @ecorse1 @38specialcolt @SBFNC @Shaken0Stirred @edwardyoung21 @jamacia813 @dowdyjackson @JHCollins7 @ladyred1956 You got that right brother! These are scary times for our children &amp; our children’s children! I’m not messing around.. with Climate change!
2019-05-18 23:01:55+00:00,"Panel on #climatechange at @SciWriteSoCal symposium w/Libyan scientist Esam Heggy @USC The value of #scicomm is not just fostering future science and education; it literally keeps our society safer. The alternative is nationalism, hopelessness, terrorism"
2019-05-18 21:06:24+00:00,"‘Trump won’t win’ 
HE DID

‘We had a black president’ CHARLOTTESVILLE

‘They won’t build a wall’ DETENTION CAMPS

‘Climate change is real’
PARIS AGREEMENT

‘Women’s march’
ABORTION BILLS

Now: ‘These abortion bills will never get approved by the Supreme Court’

WANNA CHANCE IT?"
